"back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
20130303,"부산",2,0
20130303,"서울",1,2
20130303,"서울",2,3
20130303,"세종",1,0
20130303,"세종",2,0
20130303,"울산",1,0
20130303,"울산",2,0
20130303,"인천",1,2
20130303,"인천",2,1
20130303,"전남",1,2
20130303,"전남",2,1
20130303,"전북",1,2
20130303,"전북",2,2
20130303,"제주",1,0
20130303,"제주",2,0
20130303,"충남",1,0
20130303,"충남",2,0
20130303,"충북",1,0
20130303,"충북",2,0
20130304,"강원",1,0
20130304,"강원",2,3
20130304,"경기",1,5
20130304,"경기",2,5
20130304,"경남",1,1
20130304,"경남",2,1
20130304,"경북",1,2
20130304,"경북",2,4
20130304,"광주",1,3
20130304,"광주",2,1
20130304,"대구",1,2
20130304,"대구",2,3
20130304,"대전",1,0
20130304,"대전",2,0
20130304,"부산",1,2
20130304,"부산",2,3
20130304,"서울",1,4
20130304,"서울",2,6
20130304,"세종",1,0
20130304,"세종",2,0
20130304,"울산",1,0
20130304,"울산",2,1
20130304,"인천",1,3
20130304,"인천",2,0
20130304,"전남",1,2
20130304,"전남",2,4
20130304,"전북",1,0
20130304,"전북",2,2
20130304,"제주",1,1
20130304,"제주",2,0
20130304,"충남",1,1
20130304,"충남",2,3
20130304,"충북",1,0
20130304,"충북",2,1
20130305,"강원",1,0
20130305,"강원",2,2
20130305,"경기",1,6
20130305,"경기",2,0
20130305,"경남",1,4
20130305,"경남",2,3
20130305,"경북",1,2
20130305,"경북",2,1
20130305,"광주",1,0
20130305,"광주",2,2
20130305,"대구",1,2
20130305,"대구",2,1
20130305,"대전",1,0
20130305,"대전",2,0
20130305,"부산",1,0
20130305,"부산",2,1
20130305,"서울",1,8
20130305,"서울",2,3
20130305,"세종",1,0
20130305,"세종",2,0
20130305,"울산",1,0
20130305,"울산",2,1
20130305,"인천",1,0
20130305,"인천",2,0
20130305,"전남",1,1
20130305,"전남",2,2
20130305,"전북",1,2
20130305,"전북",2,0
20130305,"제주",1,0
20130305,"제주",2,0
20130305,"충남",1,0
20130305,"충남",2,1
20130305,"충북",1,3
20130305,"충북",2,1
20130306,"강원",1,0
20130306,"강원",2,1
20130306,"경기",1,4
20130306,"경기",2,2
20130306,"경남",1,1
20130306,"경남",2,3
20130306,"경북",1,2
20130306,"경북",2,0
20130306,"광주",1,1
20130306,"광주",2,1
20130306,"대구",1,0
20130306,"대구",2,2
20130306,"대전",1,0
20130306,"대전",2,2
20130306,"부산",1,3
20130306,"부산",2,0
20130306,"서울",1,2
20130306,"서울",2,3
20130306,"세종",1,0
20130306,"세종",2,0
20130306,"울산",1,2
20130306,"울산",2,1
20130306,"인천",1,1
20130306,"인천",2,1
20130306,"전남",1,1
20130306,"전남",2,4
20130306,"전북",1,3
20130306,"전북",2,2
20130306,"제주",1,0
20130306,"제주",2,0
20130306,"충남",1,3
20130306,"충남",2,0
20130306,"충북",1,0
20130306,"충북",2,2
20130307,"강원",1,1
20130307,"강원",2,1
20130307,"경기",1,5
20130307,"경기",2,8
20130307,"경남",1,2
20130307,"경남",2,2
20130307,"경북",1,2
20130307,"경북",2,2
20130307,"광주",1,0
20130307,"광주",2,1
20130307,"대구",1,1
20130307,"대구",2,1
20130307,"대전",1,1
20130307,"대전",2,0
20130307,"부산",1,1
20130307,"부산",2,1
20130307,"서울",1,5
20130307,"서울",2,4
20130307,"세종",1,0
20130307,"세종",2,1
20130307,"울산",1,1
20130307,"울산",2,1
20130307,"인천",1,1
20130307,"인천",2,1
20130307,"전남",1,3
20130307,"전남",2,0
20130307,"전북",1,0
20130307,"전북",2,2
20130307,"제주",1,0
20130307,"제주",2,1
20130307,"충남",1,3
20130307,"충남",2,1
20130307,"충북",1,3
20130307,"충북",2,3
20130308,"강원",1,2
20130308,"강원",2,3
20130308,"경기",1,5
20130308,"경기",2,4
20130308,"경남",1,0
20130308,"경남",2,1
20130308,"경북",1,0
20130308,"경북",2,0
20130308,"광주",1,0
20130308,"광주",2,1
20130308,"대구",1,1
20130308,"대구",2,1
20130308,"대전",1,0
20130308,"대전",2,0
20130308,"부산",1,1
20130308,"부산",2,1
20130308,"서울",1,4
20130308,"서울",2,5
20130308,"세종",1,0
20130308,"세종",2,0
20130308,"울산",1,0
20130308,"울산",2,0
20130308,"인천",1,0
20130308,"인천",2,2
20130308,"전남",1,2
20130308,"전남",2,0
20130308,"전북",1,0
20130308,"전북",2,2
20130308,"제주",1,0
20130308,"제주",2,0
20130308,"충남",1,1
20130308,"충남",2,2
20130308,"충북",1,0
20130308,"충북",2,0
20130309,"강원",1,1
20130309,"강원",2,0
20130309,"경기",1,5
20130309,"경기",2,6
20130309,"경남",1,1
20130309,"경남",2,3
20130309,"경북",1,0
20130309,"경북",2,0
20130309,"광주",1,0
20130309,"광주",2,0
20130309,"대구",1,1
20130309,"대구",2,1
20130309,"대전",1,1
20130309,"대전",2,0
20130309,"부산",1,3
20130309,"부산",2,0
20130309,"서울",1,0
20130309,"서울",2,2
20130309,"세종",1,0
20130309,"세종",2,0
20130309,"울산",1,0
20130309,"울산",2,1
20130309,"인천",1,3
20130309,"인천",2,0
20130309,"전남",1,3
20130309,"전남",2,3
20130309,"전북",1,1
20130309,"전북",2,2
20130309,"제주",1,0
20130309,"제주",2,1
20130309,"충남",1,0
20130309,"충남",2,0
20130309,"충북",1,1
20130309,"충북",2,2
20130310,"강원",1,0
20130310,"강원",2,1
20130310,"경기",1,9
20130310,"경기",2,4
20130310,"경남",1,1
20130310,"경남",2,2
20130310,"경북",1,2
20130310,"경북",2,2
20130310,"광주",1,0
20130310,"광주",2,1
20130310,"대구",1,0
20130310,"대구",2,1
20130310,"대전",1,1
20130310,"대전",2,0
20130310,"부산",1,1
20130310,"부산",2,2
20130310,"서울",1,5
20130310,"서울",2,5
20130310,"세종",1,0
20130310,"세종",2,0
20130310,"울산",1,0
20130310,"울산",2,0
20130310,"인천",1,3
20130310,"인천",2,1
20130310,"전남",1,1
20130310,"전남",2,1
20130310,"전북",1,0
20130310,"전북",2,1
20130310,"제주",1,0
20130310,"제주",2,1
20130310,"충남",1,0
20130310,"충남",2,1
20130310,"충북",1,0
20130310,"충북",2,1
20130311,"강원",1,1
20130311,"강원",2,1
20130311,"경기",1,7
20130311,"경기",2,5
20130311,"경남",1,4
20130311,"경남",2,3
20130311,"경북",1,2
20130311,"경북",2,6
20130311,"광주",1,0
20130311,"광주",2,2
20130311,"대구",1,1
20130311,"대구",2,0
20130311,"대전",1,0
20130311,"대전",2,2
20130311,"부산",1,3
20130311,"부산",2,0
20130311,"서울",1,8
20130311,"서울",2,3
20130311,"세종",1,0
20130311,"세종",2,0
20130311,"울산",1,1
20130311,"울산",2,1
20130311,"인천",1,4
20130311,"인천",2,0
20130311,"전남",1,1
20130311,"전남",2,3
20130311,"전북",1,2
20130311,"전북",2,4
20130311,"제주",1,0
20130311,"제주",2,0
20130311,"충남",1,1
20130311,"충남",2,1
20130311,"충북",1,0
20130311,"충북",2,0
20130312,"강원",1,0
20130312,"강원",2,2
20130312,"경기",1,3
20130312,"경기",2,5
20130312,"경남",1,1
20130312,"경남",2,0
20130312,"경북",1,3
20130312,"경북",2,0
20130312,"광주",1,0
20130312,"광주",2,2
20130312,"대구",1,1
20130312,"대구",2,1
20130312,"대전",1,1
20130312,"대전",2,0
20130312,"부산",1,1
20130312,"부산",2,0
20130312,"서울",1,1
20130312,"서울",2,4
20130312,"세종",1,0
20130312,"세종",2,0
20130312,"울산",1,1
20130312,"울산",2,2
20130312,"인천",1,0
20130312,"인천",2,3
20130312,"전남",1,3
20130312,"전남",2,4
20130312,"전북",1,2
20130312,"전북",2,1
20130312,"제주",1,1
20130312,"제주",2,0
20130312,"충남",1,0
20130312,"충남",2,1
20130312,"충북",1,0
20130312,"충북",2,1
20130313,"강원",1,2
20130313,"강원",2,1
20130313,"경기",1,4
20130313,"경기",2,6
20130313,"경남",1,2
20130313,"경남",2,0
20130313,"경북",1,0
20130313,"경북",2,3
20130313,"광주",1,1
20130313,"광주",2,2
20130313,"대구",1,1
20130313,"대구",2,3
20130313,"대전",1,0
20130313,"대전",2,1
20130313,"부산",1,0
20130313,"부산",2,2
20130313,"서울",1,3
20130313,"서울",2,1
20130313,"세종",1,0
20130313,"세종",2,1
20130313,"울산",1,0
20130313,"울산",2,1
20130313,"인천",1,1
20130313,"인천",2,1
20130313,"전남",1,2
20130313,"전남",2,2
20130313,"전북",1,0
20130313,"전북",2,2
20130313,"제주",1,0
20130313,"제주",2,0
20130313,"충남",1,1
20130313,"충남",2,3
20130313,"충북",1,1
20130313,"충북",2,2
20130314,"강원",1,1
20130314,"강원",2,0
20130314,"경기",1,7
20130314,"경기",2,4
20130314,"경남",1,4
20130314,"경남",2,1
20130314,"경북",1,0
20130314,"경북",2,1
20130314,"광주",1,0
20130314,"광주",2,0
20130314,"대구",1,3
20130314,"대구",2,2
20130314,"대전",1,2
20130314,"대전",2,0
20130314,"부산",1,0
20130314,"부산",2,1
20130314,"서울",1,4
20130314,"서울",2,5
20130314,"세종",1,0
20130314,"세종",2,0
20130314,"울산",1,1
20130314,"울산",2,0
20130314,"인천",1,2
20130314,"인천",2,0
20130314,"전남",1,1
20130314,"전남",2,2
20130314,"전북",1,2
20130314,"전북",2,0
20130314,"제주",1,0
20130314,"제주",2,0
20130314,"충남",1,1
20130314,"충남",2,1
20130314,"충북",1,1
20130314,"충북",2,0
20130315,"강원",1,0
20130315,"강원",2,3
20130315,"경기",1,4
20130315,"경기",2,3
20130315,"경남",1,1
20130315,"경남",2,1
20130315,"경북",1,1
20130315,"경북",2,1
20130315,"광주",1,0
20130315,"광주",2,1
20130315,"대구",1,1
20130315,"대구",2,1
20130315,"대전",1,1
20130315,"대전",2,0
20130315,"부산",1,2
20130315,"부산",2,1
20130315,"서울",1,6
20130315,"서울",2,4
20130315,"세종",1,0
20130315,"세종",2,0
20130315,"울산",1,0
20130315,"울산",2,0
20130315,"인천",1,0
20130315,"인천",2,1
20130315,"전남",1,1
20130315,"전남",2,6
20130315,"전북",1,2
20130315,"전북",2,1
20130315,"제주",1,0
20130315,"제주",2,0
20130315,"충남",1,0
20130315,"충남",2,1
20130315,"충북",1,0
20130315,"충북",2,1
20130316,"강원",1,0
20130316,"강원",2,3
20130316,"경기",1,3
20130316,"경기",2,3
20130316,"경남",1,1
20130316,"경남",2,0
20130316,"경북",1,1
20130316,"경북",2,1
20130316,"광주",1,1
20130316,"광주",2,0
20130316,"대구",1,0
20130316,"대구",2,2
20130316,"대전",1,1
20130316,"대전",2,0
20130316,"부산",1,0
20130316,"부산",2,2
20130316,"서울",1,2
20130316,"서울",2,2
20130316,"세종",1,0
20130316,"세종",2,0
20130316,"울산",1,0
20130316,"울산",2,0
20130316,"인천",1,0
20130316,"인천",2,0
20130316,"전남",1,0
20130316,"전남",2,1
20130316,"전북",1,2
20130316,"전북",2,1
20130316,"제주",1,1
20130316,"제주",2,0
20130316,"충남",1,1
20130316,"충남",2,1
20130316,"충북",1,1
20130316,"충북",2,3
20130317,"강원",1,0
20130317,"강원",2,0
20130317,"경기",1,3
20130317,"경기",2,2
20130317,"경남",1,2
20130317,"경남",2,2
20130317,"경북",1,1
20130317,"경북",2,0
20130317,"광주",1,0
20130317,"광주",2,0
20130317,"대구",1,0
20130317,"대구",2,1
20130317,"대전",1,0
20130317,"대전",2,0
20130317,"부산",1,1
20130317,"부산",2,1
20130317,"서울",1,6
20130317,"서울",2,1
20130317,"세종",1,0
20130317,"세종",2,0
20130317,"울산",1,0
20130317,"울산",2,0
20130317,"인천",1,0
20130317,"인천",2,1
20130317,"전남",1,1
20130317,"전남",2,0
20130317,"전북",1,0
20130317,"전북",2,1
20130317,"제주",1,0
20130317,"제주",2,1
20130317,"충남",1,2
20130317,"충남",2,1
20130317,"충북",1,0
20130317,"충북",2,1
20130318,"강원",1,0
20130318,"강원",2,1
20130318,"경기",1,8
20130318,"경기",2,5
20130318,"경남",1,1
20130318,"경남",2,4
20130318,"경북",1,3
20130318,"경북",2,4
20130318,"광주",1,1
20130318,"광주",2,2
20130318,"대구",1,1
20130318,"대구",2,3
20130318,"대전",1,1
20130318,"대전",2,1
20130318,"부산",1,2
20130318,"부산",2,0
20130318,"서울",1,5
20130318,"서울",2,2
20130318,"세종",1,0
20130318,"세종",2,0
20130318,"울산",1,1
20130318,"울산",2,0
20130318,"인천",1,2
20130318,"인천",2,1
20130318,"전남",1,1
20130318,"전남",2,0
20130318,"전북",1,5
20130318,"전북",2,2
20130318,"제주",1,0
20130318,"제주",2,0
20130318,"충남",1,3
20130318,"충남",2,2
20130318,"충북",1,1
20130318,"충북",2,1
20130319,"강원",1,0
20130319,"강원",2,2
20130319,"경기",1,10
20130319,"경기",2,3
20130319,"경남",1,5
20130319,"경남",2,6
20130319,"경북",1,2
20130319,"경북",2,1
20130319,"광주",1,0
20130319,"광주",2,0
20130319,"대구",1,0
20130319,"대구",2,1
20130319,"대전",1,1
20130319,"대전",2,1
20130319,"부산",1,4
20130319,"부산",2,3
20130319,"서울",1,4
20130319,"서울",2,1
20130319,"세종",1,0
20130319,"세종",2,0
20130319,"울산",1,1
20130319,"울산",2,2
20130319,"인천",1,1
20130319,"인천",2,1
20130319,"전남",1,2
20130319,"전남",2,0
20130319,"전북",1,3
20130319,"전북",2,0
20130319,"제주",1,0
20130319,"제주",2,0
20130319,"충남",1,0
20130319,"충남",2,0
20130319,"충북",1,0
20130319,"충북",2,2
20130320,"강원",1,0
20130320,"강원",2,0
20130320,"경기",1,8
20130320,"경기",2,4
20130320,"경남",1,1
20130320,"경남",2,2
20130320,"경북",1,2
20130320,"경북",2,0
20130320,"광주",1,2
20130320,"광주",2,1
20130320,"대구",1,2
20130320,"대구",2,0
20130320,"대전",1,0
20130320,"대전",2,0
20130320,"부산",1,0
20130320,"부산",2,2
20130320,"서울",1,9
20130320,"서울",2,1
20130320,"세종",1,0
20130320,"세종",2,0
20130320,"울산",1,1
20130320,"울산",2,0
20130320,"인천",1,1
20130320,"인천",2,2
20130320,"전남",1,0
20130320,"전남",2,0
20130320,"전북",1,0
20130320,"전북",2,1
20130320,"제주",1,0
20130320,"제주",2,0
20130320,"충남",1,0
20130320,"충남",2,0
20130320,"충북",1,2
20130320,"충북",2,0
20130321,"강원",1,1
20130321,"강원",2,2
20130321,"경기",1,7
20130321,"경기",2,4
20130321,"경남",1,0
20130321,"경남",2,2
20130321,"경북",1,3
20130321,"경북",2,1
20130321,"광주",1,0
20130321,"광주",2,0
20130321,"대구",1,2
20130321,"대구",2,1
20130321,"대전",1,0
20130321,"대전",2,0
20130321,"부산",1,5
20130321,"부산",2,2
20130321,"서울",1,6
20130321,"서울",2,6
20130321,"세종",1,0
20130321,"세종",2,0
20130321,"울산",1,1
20130321,"울산",2,1
20130321,"인천",1,1
20130321,"인천",2,2
20130321,"전남",1,0
20130321,"전남",2,3
20130321,"전북",1,1
20130321,"전북",2,1
20130321,"제주",1,0
20130321,"제주",2,1
20130321,"충남",1,0
20130321,"충남",2,2
20130321,"충북",1,1
20130321,"충북",2,1
20130322,"강원",1,2
20130322,"강원",2,0
20130322,"경기",1,7
20130322,"경기",2,1
20130322,"경남",1,0
20130322,"경남",2,4
20130322,"경북",1,2
20130322,"경북",2,0
20130322,"광주",1,0
20130322,"광주",2,1
20130322,"대구",1,3
20130322,"대구",2,4
20130322,"대전",1,1
20130322,"대전",2,3
20130322,"부산",1,3
20130322,"부산",2,3
20130322,"서울",1,4
20130322,"서울",2,4
20130322,"세종",1,0
20130322,"세종",2,0
20130322,"울산",1,0
20130322,"울산",2,0
20130322,"인천",1,3
20130322,"인천",2,0
20130322,"전남",1,1
20130322,"전남",2,2
20130322,"전북",1,1
20130322,"전북",2,1
20130322,"제주",1,0
20130322,"제주",2,0
20130322,"충남",1,1
20130322,"충남",2,2
20130322,"충북",1,0
20130322,"충북",2,1
20130323,"강원",1,2
20130323,"강원",2,2
20130323,"경기",1,2
20130323,"경기",2,0
20130323,"경남",1,0
20130323,"경남",2,2
20130323,"경북",1,1
20130323,"경북",2,2
20130323,"광주",1,0
20130323,"광주",2,0
20130323,"대구",1,3
20130323,"대구",2,0
20130323,"대전",1,0
20130323,"대전",2,1
20130323,"부산",1,2
20130323,"부산",2,2
20130323,"서울",1,3
20130323,"서울",2,2
20130323,"세종",1,0
20130323,"세종",2,0
20130323,"울산",1,0
20130323,"울산",2,1
20130323,"인천",1,1
20130323,"인천",2,1
20130323,"전남",1,0
20130323,"전남",2,1
20130323,"전북",1,2
20130323,"전북",2,4
20130323,"제주",1,0
20130323,"제주",2,0
20130323,"충남",1,0
20130323,"충남",2,0
20130323,"충북",1,1
20130323,"충북",2,0
20130324,"강원",1,2
20130324,"강원",2,1
20130324,"경기",1,3
20130324,"경기",2,5
20130324,"경남",1,2
20130324,"경남",2,3
20130324,"경북",1,0
20130324,"경북",2,1
20130324,"광주",1,0
20130324,"광주",2,1
20130324,"대구",1,2
20130324,"대구",2,1
20130324,"대전",1,0
20130324,"대전",2,0
20130324,"부산",1,0
20130324,"부산",2,1
20130324,"서울",1,5
20130324,"서울",2,5
20130324,"세종",1,0
20130324,"세종",2,0
20130324,"울산",1,0
20130324,"울산",2,0
20130324,"인천",1,2
20130324,"인천",2,1
20130324,"전남",1,1
20130324,"전남",2,3
20130324,"전북",1,1
20130324,"전북",2,0
20130324,"제주",1,1
20130324,"제주",2,0
20130324,"충남",1,1
20130324,"충남",2,1
20130324,"충북",1,1
20130324,"충북",2,2
20130325,"강원",1,0
20130325,"강원",2,1
20130325,"경기",1,3
20130325,"경기",2,4
20130325,"경남",1,0
20130325,"경남",2,1
20130325,"경북",1,3
20130325,"경북",2,1
20130325,"광주",1,0
20130325,"광주",2,1
20130325,"대구",1,2
20130325,"대구",2,1
20130325,"대전",1,1
20130325,"대전",2,1
20130325,"부산",1,3
20130325,"부산",2,0
20130325,"서울",1,7
20130325,"서울",2,2
20130325,"세종",1,0
20130325,"세종",2,0
20130325,"울산",1,0
20130325,"울산",2,2
20130325,"인천",1,0
20130325,"인천",2,2
20130325,"전남",1,2
20130325,"전남",2,2
20130325,"전북",1,3
20130325,"전북",2,1
20130325,"제주",1,0
20130325,"제주",2,0
20130325,"충남",1,1
20130325,"충남",2,0
20130325,"충북",1,4
20130325,"충북",2,0
20130326,"강원",1,2
20130326,"강원",2,0
20130326,"경기",1,5
20130326,"경기",2,4
20130326,"경남",1,1
20130326,"경남",2,1
20130326,"경북",1,1
20130326,"경북",2,5
20130326,"광주",1,2
20130326,"광주",2,0
20130326,"대구",1,0
20130326,"대구",2,1
20130326,"대전",1,0
20130326,"대전",2,1
20130326,"부산",1,2
20130326,"부산",2,1
20130326,"서울",1,0
20130326,"서울",2,4
20130326,"세종",1,0
20130326,"세종",2,0
20130326,"울산",1,0
20130326,"울산",2,0
20130326,"인천",1,0
20130326,"인천",2,1
20130326,"전남",1,2
20130326,"전남",2,2
20130326,"전북",1,2
20130326,"전북",2,1
20130326,"제주",1,0
20130326,"제주",2,0
20130326,"충남",1,2
20130326,"충남",2,1
20130326,"충북",1,2
20130326,"충북",2,0
20130327,"강원",1,1
20130327,"강원",2,4
20130327,"경기",1,5
20130327,"경기",2,5
20130327,"경남",1,3
20130327,"경남",2,0
20130327,"경북",1,1
20130327,"경북",2,1
20130327,"광주",1,0
20130327,"광주",2,2
20130327,"대구",1,2
20130327,"대구",2,1
20130327,"대전",1,0
20130327,"대전",2,0
20130327,"부산",1,2
20130327,"부산",2,2
20130327,"서울",1,2
20130327,"서울",2,4
20130327,"세종",1,0
20130327,"세종",2,0
20130327,"울산",1,1
20130327,"울산",2,1
20130327,"인천",1,1
20130327,"인천",2,0
20130327,"전남",1,1
20130327,"전남",2,3
20130327,"전북",1,1
20130327,"전북",2,2
20130327,"제주",1,1
20130327,"제주",2,0
20130327,"충남",1,1
20130327,"충남",2,2
20130327,"충북",1,1
20130327,"충북",2,1
20130328,"강원",1,0
20130328,"강원",2,1
20130328,"경기",1,3
20130328,"경기",2,3
20130328,"경남",1,2
20130328,"경남",2,4
20130328,"경북",1,2
20130328,"경북",2,2
20130328,"광주",1,1
20130328,"광주",2,0
20130328,"대구",1,0
20130328,"대구",2,2
20130328,"대전",1,1
20130328,"대전",2,0
20130328,"부산",1,2
20130328,"부산",2,1
20130328,"서울",1,5
20130328,"서울",2,2
20130328,"세종",1,0
20130328,"세종",2,0
20130328,"울산",1,3
20130328,"울산",2,1
20130328,"인천",1,0
20130328,"인천",2,0
20130328,"전남",1,1
20130328,"전남",2,3
20130328,"전북",1,0
20130328,"전북",2,4
20130328,"제주",1,1
20130328,"제주",2,0
20130328,"충남",1,3
20130328,"충남",2,1
20130328,"충북",1,0
20130328,"충북",2,1
20130329,"강원",1,1
20130329,"강원",2,0
20130329,"경기",1,7
20130329,"경기",2,6
20130329,"경남",1,3
20130329,"경남",2,2
20130329,"경북",1,7
20130329,"경북",2,0
20130329,"광주",1,0
20130329,"광주",2,0
20130329,"대구",1,1
20130329,"대구",2,2
20130329,"대전",1,0
20130329,"대전",2,0
